StudentID,FirstName,LastName,Age,Gender,City,State,Email,PhoneNumber,Stage,ExamDateTime,Status
S202505482,Kritika,Pillai,24,Female,Guwahati,Assam,kritika.pillai.s202505482@example.in,7922465912,Technical Entrance Test,2025-01-18 12:33:02,Pass
S202505482,Kritika,Pillai,24,Female,Guwahati,Assam,kritika.pillai.s202505482@example.in,7922465912,IQ Test,2025-03-01 12:14:37,Fail
S202505483,Suresh,Singh,21,Male,Ahmedabad,Gujarat,suresh.singh.s202505483@example.in,6500535400,Technical Entrance Test,2025-01-18 17:14:55,Fail
S202505484,Aishwarya,Rao,23,Female,Bhopal,Madhya Pradesh,aishwarya.rao.s202505484@example.in,9519035967,Technical Entrance Test,2025-01-18 17:10:25,Fail
S202505485,Aman,Ghosh,19,Male,Lucknow,Uttar Pradesh,aman.ghosh.s202505485@example.in,6268731455,Technical Entrance Test,2025-01-18 13:07:49,Fail
S202505486,Aman,Menon,24,Male,Pune,Maharashtra,aman.menon.s202505486@example.in,7517486011,Technical Entrance Test,2025-01-18 17:53:33,Fail
S202505487,Aniket,Rao,19,Male,Kochi,Kerala,aniket.rao.s202505487@example.in,9107192413,Technical Entrance Test,2025-01-18 09:28:18,Fail
S202505488,Ishita,Sharma,25,Female,Chennai,Tamil Nadu,ishita.sharma.s202505488@example.in,9727341681,Technical Entrance Test,2025-01-18 14:38:14,Fail
S202505489,Pranav,Pawar,20,Male,Noida,Uttar Pradesh,pranav.pawar.s202505489@example.in,8716048048,Technical Entrance Test,2025-01-18 12:26:03,Fail
S202505490,Pranav,Ali,19,Male,Bhopal,Madhya Pradesh,pranav.ali.s202505490@example.in,9958303610,Technical Entrance Test,2025-01-18 16:32:01,Fail
S202505491,Aditya,Verma,22,Male,Patna,Bihar,aditya.verma.s202505491@example.in,9832377177,Technical Entrance Test,2025-01-18 09:41:06,Fail
S202505492,Trisha,Choudhary,25,Female,Patna,Bihar,trisha.choudhary.s202505492@example.in,6281933932,Technical Entrance Test,2025-01-18 13:44:19,Fail
S202505493,Yash,Patel,25,Male,Mumbai,Maharashtra,yash.patel.s202505493@example.in,8743818715,Technical Entrance Test,2025-01-18 10:48:43,Pass
S202505493,Yash,Patel,25,Male,Mumbai,Maharashtra,yash.patel.s202505493@example.in,8743818715,IQ Test,2025-03-01 11:59:05,Fail
S202505494,Sanya,Pawar,23,Female,Delhi,Delhi,sanya.pawar.s202505494@example.in,7564875496,Technical Entrance Test,2025-01-18 17:18:47,Fail
S202505495,Gaurav,Shetty,18,Male,Pune,Maharashtra,gaurav.shetty.s202505495@example.in,8667086525,Technical Entrance Test,2025-01-18 17:02:10,Pass
S202505495,Gaurav,Shetty,18,Male,Pune,Maharashtra,gaurav.shetty.s202505495@example.in,8667086525,IQ Test,2025-03-01 15:15:02,Pass
S202505495,Gaurav,Shetty,18,Male,Pune,Maharashtra,gaurav.shetty.s202505495@example.in,8667086525,Descriptive Exam,2025-04-15 17:25:29,Fail
S202505496,Riya,Patel,21,Female,Guwahati,Assam,riya.patel.s202505496@example.in,7045747524,Technical Entrance Test,2025-01-18 14:04:15,Fail
S202505497,Pranav,Reddy,18,Male,Noida,Uttar Pradesh,pranav.reddy.s202505497@example.in,7994382468,Technical Entrance Test,2025-01-18 14:30:08,Fail
S202505498,Aishwarya,Jain,25,Female,Pune,Maharashtra,aishwarya.jain.s202505498@example.in,7944684378,Technical Entrance Test,2025-01-18 13:05:01,Pass
S202505498,Aishwarya,Jain,25,Female,Pune,Maharashtra,aishwarya.jain.s202505498@example.in,7944684378,IQ Test,2025-03-01 09:31:03,Fail
S202505499,Akash,Nair,18,Male,Bhubaneswar,Odisha,akash.nair.s202505499@example.in,6668913076,Technical Entrance Test,2025-01-18 12:41:21,Fail
S202505500,Priya,Kulkarni,23,Female,Bhubaneswar,Odisha,priya.kulkarni.s202505500@example.in,9682116161,Technical Entrance Test,2025-01-18 15:55:35,Fail
S202505501,Sakshi,Mishra,23,Female,Kochi,Kerala,sakshi.mishra.s202505501@example.in,7810845805,Technical Entrance Test,2025-01-18 14:18:44,Fail
S202505502,Priya,Joshi,21,Female,Guwahati,Assam,priya.joshi.s202505502@example.in,9434162809,Technical Entrance Test,2025-01-18 10:05:23,Fail
S202505503,Ritika,Pawar,23,Female,Mumbai,Maharashtra,ritika.pawar.s202505503@example.in,6032885594,Technical Entrance Test,2025-01-18 12:50:57,Fail
S202505504,Abhishek,Pillai,24,Male,Bhopal,Madhya Pradesh,abhishek.pillai.s202505504@example.in,8874265188,Technical Entrance Test,2025-01-18 15:51:46,Fail
S202505505,Siddharth,Pawar,20,Male,Chennai,Tamil Nadu,siddharth.pawar.s202505505@example.in,8390365622,Technical Entrance Test,2025-01-18 16:18:20,Fail
S202505506,Riya,Banerjee,19,Female,Jaipur,Rajasthan,riya.banerjee.s202505506@example.in,9657968925,Technical Entrance Test,2025-01-18 16:43:14,Fail
S202505507,Tejas,Choudhary,18,Male,Kochi,Kerala,tejas.choudhary.s202505507@example.in,6583066375,Technical Entrance Test,2025-01-18 14:51:43,Fail
S202505508,Sanya,Ghosh,18,Female,Bhopal,Madhya Pradesh,sanya.ghosh.s202505508@example.in,6482520342,Technical Entrance Test,2025-01-18 17:40:18,Fail
S202505509,Tejas,Kulkarni,21,Male,Lucknow,Uttar Pradesh,tejas.kulkarni.s202505509@example.in,7270643140,Technical Entrance Test,2025-01-18 15:57:07,Fail
S202505510,Sanjay,Iyer,18,Male,Hyderabad,Telangana,sanjay.iyer.s202505510@example.in,7301587211,Technical Entrance Test,2025-01-18 11:08:59,Fail
S202505511,Jahnavi,Iyer,24,Female,Gurugram,Haryana,jahnavi.iyer.s202505511@example.in,6189469425,Technical Entrance Test,2025-01-18 16:58:35,Fail
S202505512,Shruti,Nair,23,Female,Kochi,Kerala,shruti.nair.s202505512@example.in,6785398213,Technical Entrance Test,2025-01-18 10:01:39,Fail
S202505513,Tanvi,Sharma,20,Female,Mumbai,Maharashtra,tanvi.sharma.s202505513@example.in,7663961864,Technical Entrance Test,2025-01-18 13:42:02,Pass
S202505513,Tanvi,Sharma,20,Female,Mumbai,Maharashtra,tanvi.sharma.s202505513@example.in,7663961864,IQ Test,2025-03-01 14:01:16,Pass
S202505513,Tanvi,Sharma,20,Female,Mumbai,Maharashtra,tanvi.sharma.s202505513@example.in,7663961864,Descriptive Exam,2025-04-15 15:49:38,Pass
S202505513,Tanvi,Sharma,20,Female,Mumbai,Maharashtra,tanvi.sharma.s202505513@example.in,7663961864,Face-to-Face Interview,2025-06-10 17:43:37,Fail
S202505514,Jahnavi,Ghosh,19,Female,Bengaluru,Karnataka,jahnavi.ghosh.s202505514@example.in,6747706753,Technical Entrance Test,2025-01-18 15:13:08,Fail
S202505515,Rahul,Ghosh,22,Male,Lucknow,Uttar Pradesh,rahul.ghosh.s202505515@example.in,7389106824,Technical Entrance Test,2025-01-18 11:28:17,Fail
S202505516,Gaurav,Khan,25,Male,Bhopal,Madhya Pradesh,gaurav.khan.s202505516@example.in,8885057323,Technical Entrance Test,2025-01-18 11:07:24,Fail
S202505517,Nandini,Kaur,23,Female,Guwahati,Assam,nandini.kaur.s202505517@example.in,9146596829,Technical Entrance Test,2025-01-18 17:18:58,Fail
S202505518,Manish,Banerjee,23,Male,Ahmedabad,Gujarat,manish.banerjee.s202505518@example.in,9839722296,Technical Entrance Test,2025-01-18 09:11:55,Fail
S202505519,Simran,Kaur,23,Female,Guwahati,Assam,simran.kaur.s202505519@example.in,8588044532,Technical Entrance Test,2025-01-18 16:17:04,Fail
S202505520,Abhishek,Menon,21,Male,Lucknow,Uttar Pradesh,abhishek.menon.s202505520@example.in,7418598638,Technical Entrance Test,2025-01-18 10:34:12,Pass
S202505520,Abhishek,Menon,21,Male,Lucknow,Uttar Pradesh,abhishek.menon.s202505520@example.in,7418598638,IQ Test,2025-03-01 17:48:28,Pass
S202505520,Abhishek,Menon,21,Male,Lucknow,Uttar Pradesh,abhishek.menon.s202505520@example.in,7418598638,Descriptive Exam,2025-04-15 12:37:39,Fail
S202505521,Sanya,Reddy,18,Female,Jaipur,Rajasthan,sanya.reddy.s202505521@example.in,7612820017,Technical Entrance Test,2025-01-18 10:18:41,Fail
S202505522,Pranav,Menon,22,Male,Bhopal,Madhya Pradesh,pranav.menon.s202505522@example.in,7388432750,Technical Entrance Test,2025-01-18 17:45:48,Fail
S202505523,Avni,Kaur,23,Female,Patna,Bihar,avni.kaur.s202505523@example.in,8512228895,Technical Entrance Test,2025-01-18 11:51:40,Fail
S202505524,Simran,Gupta,19,Female,Thiruvananthapuram,Kerala,simran.gupta.s202505524@example.in,8797120529,Technical Entrance Test,2025-01-18 15:23:20,Pass
S202505524,Simran,Gupta,19,Female,Thiruvananthapuram,Kerala,simran.gupta.s202505524@example.in,8797120529,IQ Test,2025-03-01 11:39:37,Fail
S202505525,Shivam,Menon,21,Male,Patna,Bihar,shivam.menon.s202505525@example.in,8769982541,Technical Entrance Test,2025-01-18 16:56:28,Pass
S202505525,Shivam,Menon,21,Male,Patna,Bihar,shivam.menon.s202505525@example.in,8769982541,IQ Test,2025-03-01 09:53:41,Fail
S202505526,Kavya,Reddy,22,Female,Mumbai,Maharashtra,kavya.reddy.s202505526@example.in,8458718827,Technical Entrance Test,2025-01-18 10:08:12,Fail
S202505527,Avni,Patel,23,Female,Bengaluru,Karnataka,avni.patel.s202505527@example.in,6153793455,Technical Entrance Test,2025-01-18 13:21:07,Pass
S202505527,Avni,Patel,23,Female,Bengaluru,Karnataka,avni.patel.s202505527@example.in,6153793455,IQ Test,2025-03-01 12:16:52,Fail
S202505528,Bhavya,Mehta,20,Female,Thiruvananthapuram,Kerala,bhavya.mehta.s202505528@example.in,8325606778,Technical Entrance Test,2025-01-18 15:46:37,Fail
S202505529,Neha,Verma,22,Female,Patna,Bihar,neha.verma.s202505529@example.in,6081572506,Technical Entrance Test,2025-01-18 16:39:31,Fail
S202505530,Ishita,Patel,24,Female,Guwahati,Assam,ishita.patel.s202505530@example.in,8310843833,Technical Entrance Test,2025-01-18 10:09:52,Fail
S202505531,Vikram,Shetty,23,Male,Gurugram,Haryana,vikram.shetty.s202505531@example.in,8947772036,Technical Entrance Test,2025-01-18 14:13:39,Fail
S202505532,Anirudh,Shetty,24,Male,Lucknow,Uttar Pradesh,anirudh.shetty.s202505532@example.in,9201835733,Technical Entrance Test,2025-01-18 10:27:20,Fail
S202505533,Sneha,Singh,21,Female,Gurugram,Haryana,sneha.singh.s202505533@example.in,9735592224,Technical Entrance Test,2025-01-18 11:17:50,Fail
S202505534,Aishwarya,Ghosh,23,Female,Kolkata,West Bengal,aishwarya.ghosh.s202505534@example.in,6478500837,Technical Entrance Test,2025-01-18 10:33:33,Fail
S202505535,Suresh,Khan,19,Male,Pune,Maharashtra,suresh.khan.s202505535@example.in,6442593369,Technical Entrance Test,2025-01-18 16:50:10,Fail
S202505536,Suresh,Kaur,23,Male,Bhopal,Madhya Pradesh,suresh.kaur.s202505536@example.in,8066156381,Technical Entrance Test,2025-01-18 11:58:06,Fail
S202505537,Ritika,Das,25,Female,Bhopal,Madhya Pradesh,ritika.das.s202505537@example.in,9169644090,Technical Entrance Test,2025-01-18 12:52:16,Pass
S202505537,Ritika,Das,25,Female,Bhopal,Madhya Pradesh,ritika.das.s202505537@example.in,9169644090,IQ Test,2025-03-01 17:58:12,Fail
S202505538,Abhishek,Mehta,25,Male,Visakhapatnam,Andhra Pradesh,abhishek.mehta.s202505538@example.in,8125044358,Technical Entrance Test,2025-01-18 16:41:00,Fail
S202505539,Sanjay,Nair,19,Male,Bhopal,Madhya Pradesh,sanjay.nair.s202505539@example.in,9580035621,Technical Entrance Test,2025-01-18 10:29:10,Fail
S202505540,Trisha,Yadav,23,Female,Kochi,Kerala,trisha.yadav.s202505540@example.in,6637382976,Technical Entrance Test,2025-01-18 14:52:46,Fail
S202505541,Ishita,Jain,24,Female,Kochi,Kerala,ishita.jain.s202505541@example.in,6406294242,Technical Entrance Test,2025-01-18 16:30:41,Fail
S202505542,Tanvi,Khan,19,Female,Chandigarh,Chandigarh,tanvi.khan.s202505542@example.in,9259996755,Technical Entrance Test,2025-01-18 16:35:54,Pass
S202505542,Tanvi,Khan,19,Female,Chandigarh,Chandigarh,tanvi.khan.s202505542@example.in,9259996755,IQ Test,2025-03-01 11:40:13,Fail
S202505543,Shivam,Mehta,18,Male,Guwahati,Assam,shivam.mehta.s202505543@example.in,6735392238,Technical Entrance Test,2025-01-18 12:42:19,Fail
S202505544,Priya,Khan,22,Female,Bengaluru,Karnataka,priya.khan.s202505544@example.in,7307574374,Technical Entrance Test,2025-01-18 17:24:18,Fail
S202505545,Vikram,Patel,19,Male,Pune,Maharashtra,vikram.patel.s202505545@example.in,6312661509,Technical Entrance Test,2025-01-18 09:07:04,Fail
S202505546,Riya,Bhatia,25,Female,Bhubaneswar,Odisha,riya.bhatia.s202505546@example.in,8048265063,Technical Entrance Test,2025-01-18 15:45:58,Fail
S202505547,Prachi,Patel,23,Female,Mumbai,Maharashtra,prachi.patel.s202505547@example.in,9546867311,Technical Entrance Test,2025-01-18 14:25:52,Fail
S202505548,Sakshi,Singh,20,Female,Kolkata,West Bengal,sakshi.singh.s202505548@example.in,8512089275,Technical Entrance Test,2025-01-18 11:43:08,Pass
S202505548,Sakshi,Singh,20,Female,Kolkata,West Bengal,sakshi.singh.s202505548@example.in,8512089275,IQ Test,2025-03-01 16:24:55,Fail
S202505549,Aakash,Iyer,22,Male,Hyderabad,Telangana,aakash.iyer.s202505549@example.in,7632303277,Technical Entrance Test,2025-01-18 10:47:03,Pass
S202505549,Aakash,Iyer,22,Male,Hyderabad,Telangana,aakash.iyer.s202505549@example.in,7632303277,IQ Test,2025-03-01 12:35:26,Fail
S202505550,Rohan,Reddy,22,Male,Hyderabad,Telangana,rohan.reddy.s202505550@example.in,6779775073,Technical Entrance Test,2025-01-18 11:33:08,Pass
S202505550,Rohan,Reddy,22,Male,Hyderabad,Telangana,rohan.reddy.s202505550@example.in,6779775073,IQ Test,2025-03-01 15:50:30,Pass
S202505550,Rohan,Reddy,22,Male,Hyderabad,Telangana,rohan.reddy.s202505550@example.in,6779775073,Descriptive Exam,2025-04-15 09:26:46,Fail
S202505551,Aman,Mishra,18,Male,Hyderabad,Telangana,aman.mishra.s202505551@example.in,6512300061,Technical Entrance Test,2025-01-18 09:17:57,Pass
S202505551,Aman,Mishra,18,Male,Hyderabad,Telangana,aman.mishra.s202505551@example.in,6512300061,IQ Test,2025-03-01 10:25:30,Fail
S202505552,Akash,Mishra,21,Male,Gurugram,Haryana,akash.mishra.s202505552@example.in,6080649905,Technical Entrance Test,2025-01-18 12:25:34,Fail
S202505553,Sachin,Joshi,18,Male,Guwahati,Assam,sachin.joshi.s202505553@example.in,9359555230,Technical Entrance Test,2025-01-18 17:13:03,Fail
S202505554,Diya,Khan,24,Female,Noida,Uttar Pradesh,diya.khan.s202505554@example.in,9992790087,Technical Entrance Test,2025-01-18 17:05:53,Pass
S202505554,Diya,Khan,24,Female,Noida,Uttar Pradesh,diya.khan.s202505554@example.in,9992790087,IQ Test,2025-03-01 10:41:59,Pass
S202505554,Diya,Khan,24,Female,Noida,Uttar Pradesh,diya.khan.s202505554@example.in,9992790087,Descriptive Exam,2025-04-15 12:45:39,Fail
S202505555,Meera,Bhatia,19,Female,Chennai,Tamil Nadu,meera.bhatia.s202505555@example.in,7725845649,Technical Entrance Test,2025-01-18 09:09:32,Fail
S202505556,Sakshi,Chatterjee,21,Female,Bhubaneswar,Odisha,sakshi.chatterjee.s202505556@example.in,9218762904,Technical Entrance Test,2025-01-18 13:04:26,Pass
S202505556,Sakshi,Chatterjee,21,Female,Bhubaneswar,Odisha,sakshi.chatterjee.s202505556@example.in,9218762904,IQ Test,2025-03-01 12:34:55,Pass
S202505556,Sakshi,Chatterjee,21,Female,Bhubaneswar,Odisha,sakshi.chatterjee.s202505556@example.in,9218762904,Descriptive Exam,2025-04-15 16:55:31,Fail
S202505557,Diya,Menon,18,Female,Kochi,Kerala,diya.menon.s202505557@example.in,7007268632,Technical Entrance Test,2025-01-18 09:50:39,Fail
S202505558,Sakshi,Kulkarni,20,Female,Bhubaneswar,Odisha,sakshi.kulkarni.s202505558@example.in,9332341299,Technical Entrance Test,2025-01-18 17:30:51,Fail
S202505559,Sachin,Tiwari,18,Male,Delhi,Delhi,sachin.tiwari.s202505559@example.in,8139593412,Technical Entrance Test,2025-01-18 13:58:13,Pass
S202505559,Sachin,Tiwari,18,Male,Delhi,Delhi,sachin.tiwari.s202505559@example.in,8139593412,IQ Test,2025-03-01 17:54:51,Fail
S202505560,Kritika,Rao,18,Female,Delhi,Delhi,kritika.rao.s202505560@example.in,9900132454,Technical Entrance Test,2025-01-18 12:26:23,Fail
S202505561,Kritika,Pillai,25,Female,Bhopal,Madhya Pradesh,kritika.pillai.s202505561@example.in,6527433737,Technical Entrance Test,2025-01-18 17:07:13,Pass
S202505561,Kritika,Pillai,25,Female,Bhopal,Madhya Pradesh,kritika.pillai.s202505561@example.in,6527433737,IQ Test,2025-03-01 09:34:46,Fail
S202505562,Siddharth,Sharma,22,Male,Visakhapatnam,Andhra Pradesh,siddharth.sharma.s202505562@example.in,8190294742,Technical Entrance Test,2025-01-18 11:11:58,Fail
S202505563,Ishaan,Iyer,21,Male,Chandigarh,Chandigarh,ishaan.iyer.s202505563@example.in,9002439349,Technical Entrance Test,2025-01-18 12:39:43,Fail
S202505564,Nisha,Gupta,24,Female,Kolkata,West Bengal,nisha.gupta.s202505564@example.in,8250472751,Technical Entrance Test,2025-01-18 09:24:10,Fail
S202505565,Kavya,Khan,23,Female,Lucknow,Uttar Pradesh,kavya.khan.s202505565@example.in,8898275383,Technical Entrance Test,2025-01-18 17:04:51,Pass
S202505565,Kavya,Khan,23,Female,Lucknow,Uttar Pradesh,kavya.khan.s202505565@example.in,8898275383,IQ Test,2025-03-01 12:48:06,Pass
S202505565,Kavya,Khan,23,Female,Lucknow,Uttar Pradesh,kavya.khan.s202505565@example.in,8898275383,Descriptive Exam,2025-04-15 17:37:01,Fail
S202505566,Arjun,Mehta,22,Male,Visakhapatnam,Andhra Pradesh,arjun.mehta.s202505566@example.in,8827607913,Technical Entrance Test,2025-01-18 15:11:18,Fail
S202505567,Vikram,Mishra,22,Male,Patna,Bihar,vikram.mishra.s202505567@example.in,7479071396,Technical Entrance Test,2025-01-18 16:10:54,Fail
S202505568,Harini,Iyer,22,Female,Jaipur,Rajasthan,harini.iyer.s202505568@example.in,7828964111,Technical Entrance Test,2025-01-18 14:35:05,Fail
S202505569,Sneha,Joshi,21,Female,Ahmedabad,Gujarat,sneha.joshi.s202505569@example.in,8849196882,Technical Entrance Test,2025-01-18 10:28:58,Pass
S202505569,Sneha,Joshi,21,Female,Ahmedabad,Gujarat,sneha.joshi.s202505569@example.in,8849196882,IQ Test,2025-03-01 10:39:03,Pass
S202505569,Sneha,Joshi,21,Female,Ahmedabad,Gujarat,sneha.joshi.s202505569@example.in,8849196882,Descriptive Exam,2025-04-15 11:46:00,Pass
S202505569,Sneha,Joshi,21,Female,Ahmedabad,Gujarat,sneha.joshi.s202505569@example.in,8849196882,Face-to-Face Interview,2025-06-10 13:24:49,Fail
S202505570,Sachin,Singh,18,Male,Jaipur,Rajasthan,sachin.singh.s202505570@example.in,9505581058,Technical Entrance Test,2025-01-18 12:34:36,Fail
S202505571,Aditi,Ghosh,18,Female,Noida,Uttar Pradesh,aditi.ghosh.s202505571@example.in,9556964676,Technical Entrance Test,2025-01-18 14:02:54,Fail
S202505572,Abhishek,Reddy,25,Male,Lucknow,Uttar Pradesh,abhishek.reddy.s202505572@example.in,6098142627,Technical Entrance Test,2025-01-18 15:27:41,Pass
S202505572,Abhishek,Reddy,25,Male,Lucknow,Uttar Pradesh,abhishek.reddy.s202505572@example.in,6098142627,IQ Test,2025-03-01 12:36:30,Fail
S202505573,Sneha,Mishra,20,Female,Gurugram,Haryana,sneha.mishra.s202505573@example.in,8685945709,Technical Entrance Test,2025-01-18 15:55:13,Pass
S202505573,Sneha,Mishra,20,Female,Gurugram,Haryana,sneha.mishra.s202505573@example.in,8685945709,IQ Test,2025-03-01 17:08:05,Fail
S202505574,Pranav,Ali,22,Male,Patna,Bihar,pranav.ali.s202505574@example.in,8801397722,Technical Entrance Test,2025-01-18 16:58:18,Fail
S202505575,Harini,Singh,25,Female,Pune,Maharashtra,harini.singh.s202505575@example.in,9098647352,Technical Entrance Test,2025-01-18 13:47:34,Fail
S202505576,Kritika,Mishra,23,Female,Pune,Maharashtra,kritika.mishra.s202505576@example.in,7386699608,Technical Entrance Test,2025-01-18 12:48:41,Fail
S202505577,Sachin,Das,21,Male,Pune,Maharashtra,sachin.das.s202505577@example.in,6259240846,Technical Entrance Test,2025-01-18 09:36:37,Pass
S202505577,Sachin,Das,21,Male,Pune,Maharashtra,sachin.das.s202505577@example.in,6259240846,IQ Test,2025-03-01 17:36:19,Fail
S202505578,Rakesh,Kaur,19,Male,Bhopal,Madhya Pradesh,rakesh.kaur.s202505578@example.in,8053125164,Technical Entrance Test,2025-01-18 15:43:53,Pass
S202505578,Rakesh,Kaur,19,Male,Bhopal,Madhya Pradesh,rakesh.kaur.s202505578@example.in,8053125164,IQ Test,2025-03-01 13:30:45,Fail
S202505579,Ishaan,Ali,21,Male,Jaipur,Rajasthan,ishaan.ali.s202505579@example.in,7239797860,Technical Entrance Test,2025-01-18 11:15:30,Fail
S202505580,Riya,Ali,20,Female,Pune,Maharashtra,riya.ali.s202505580@example.in,6028764222,Technical Entrance Test,2025-01-18 14:48:51,Pass
S202505580,Riya,Ali,20,Female,Pune,Maharashtra,riya.ali.s202505580@example.in,6028764222,IQ Test,2025-03-01 11:53:02,Fail
S202505581,Bhavya,Mukherjee,25,Female,Visakhapatnam,Andhra Pradesh,bhavya.mukherjee.s202505581@example.in,9676594970,Technical Entrance Test,2025-01-18 17:33:00,Pass
S202505581,Bhavya,Mukherjee,25,Female,Visakhapatnam,Andhra Pradesh,bhavya.mukherjee.s202505581@example.in,9676594970,IQ Test,2025-03-01 16:57:18,Fail
S202505582,Gaurav,Joshi,22,Male,Bhubaneswar,Odisha,gaurav.joshi.s202505582@example.in,9587092709,Technical Entrance Test,2025-01-18 14:01:25,Fail
S202505583,Aditya,Gupta,18,Male,Ahmedabad,Gujarat,aditya.gupta.s202505583@example.in,8944209282,Technical Entrance Test,2025-01-18 09:25:19,Fail
S202505584,Vivek,Menon,25,Male,Kolkata,West Bengal,vivek.menon.s202505584@example.in,9893896058,Technical Entrance Test,2025-01-18 12:25:14,Fail
S202505585,Nisha,Shetty,21,Female,Kochi,Kerala,nisha.shetty.s202505585@example.in,8313720726,Technical Entrance Test,2025-01-18 16:05:05,Fail
S202505586,Isha,Mishra,24,Female,Pune,Maharashtra,isha.mishra.s202505586@example.in,8342626766,Technical Entrance Test,2025-01-18 15:40:01,Pass
S202505586,Isha,Mishra,24,Female,Pune,Maharashtra,isha.mishra.s202505586@example.in,8342626766,IQ Test,2025-03-01 13:41:48,Fail
S202505587,Sanjay,Sharma,21,Male,Thiruvananthapuram,Kerala,sanjay.sharma.s202505587@example.in,7200589824,Technical Entrance Test,2025-01-18 15:32:11,Pass
S202505587,Sanjay,Sharma,21,Male,Thiruvananthapuram,Kerala,sanjay.sharma.s202505587@example.in,7200589824,IQ Test,2025-03-01 12:05:19,Fail
S202505588,Nikhil,Tiwari,19,Male,Delhi,Delhi,nikhil.tiwari.s202505588@example.in,6684292112,Technical Entrance Test,2025-01-18 16:24:57,Pass
S202505588,Nikhil,Tiwari,19,Male,Delhi,Delhi,nikhil.tiwari.s202505588@example.in,6684292112,IQ Test,2025-03-01 10:38:25,Fail
S202505589,Tanvi,Iyer,22,Female,Bhopal,Madhya Pradesh,tanvi.iyer.s202505589@example.in,6272617397,Technical Entrance Test,2025-01-18 12:15:04,Fail
S202505590,Kritika,Nair,25,Female,Hyderabad,Telangana,kritika.nair.s202505590@example.in,9293808858,Technical Entrance Test,2025-01-18 15:06:02,Fail
S202505591,Sanya,Reddy,21,Female,Chennai,Tamil Nadu,sanya.reddy.s202505591@example.in,8610268937,Technical Entrance Test,2025-01-18 15:58:39,Fail
S202505592,Meera,Bhatia,24,Female,Chandigarh,Chandigarh,meera.bhatia.s202505592@example.in,7996455594,Technical Entrance Test,2025-01-18 14:25:49,Pass
S202505592,Meera,Bhatia,24,Female,Chandigarh,Chandigarh,meera.bhatia.s202505592@example.in,7996455594,IQ Test,2025-03-01 14:44:29,Pass
S202505592,Meera,Bhatia,24,Female,Chandigarh,Chandigarh,meera.bhatia.s202505592@example.in,7996455594,Descriptive Exam,2025-04-15 09:37:53,Pass
S202505592,Meera,Bhatia,24,Female,Chandigarh,Chandigarh,meera.bhatia.s202505592@example.in,7996455594,Face-to-Face Interview,2025-06-10 09:38:47,Fail
S202505593,Ritika,Nair,23,Female,Kolkata,West Bengal,ritika.nair.s202505593@example.in,6852408509,Technical Entrance Test,2025-01-18 13:12:04,Fail
S202505594,Aakash,Ghosh,21,Male,Gurugram,Haryana,aakash.ghosh.s202505594@example.in,8887603580,Technical Entrance Test,2025-01-18 12:17:21,Fail
S202505595,Riya,Iyer,25,Female,Chandigarh,Chandigarh,riya.iyer.s202505595@example.in,8950125665,Technical Entrance Test,2025-01-18 15:09:39,Fail
S202505596,Jahnavi,Ali,18,Female,Noida,Uttar Pradesh,jahnavi.ali.s202505596@example.in,9721800363,Technical Entrance Test,2025-01-18 14:51:45,Pass
S202505596,Jahnavi,Ali,18,Female,Noida,Uttar Pradesh,jahnavi.ali.s202505596@example.in,9721800363,IQ Test,2025-03-01 17:37:10,Fail
S202505597,Trisha,Sharma,21,Female,Bengaluru,Karnataka,trisha.sharma.s202505597@example.in,9243901546,Technical Entrance Test,2025-01-18 15:02:27,Fail
S202505598,Gaurav,Reddy,22,Male,Bhubaneswar,Odisha,gaurav.reddy.s202505598@example.in,8058910888,Technical Entrance Test,2025-01-18 15:42:02,Fail
S202505599,Abhishek,Khan,23,Male,Delhi,Delhi,abhishek.khan.s202505599@example.in,8130551258,Technical Entrance Test,2025-01-18 13:16:04,Fail
S202505600,Rohan,Joshi,19,Male,Patna,Bihar,rohan.joshi.s202505600@example.in,8362114138,Technical Entrance Test,2025-01-18 15:16:12,Fail
S202505601,Vivaan,Sharma,18,Male,Bhopal,Madhya Pradesh,vivaan.sharma.s202505601@example.in,8602256757,Technical Entrance Test,2025-01-18 16:39:31,Fail
S202505602,Nikhil,Mishra,25,Male,Mumbai,Maharashtra,nikhil.mishra.s202505602@example.in,8142047308,Technical Entrance Test,2025-01-18 14:22:19,Fail
S202505603,Kavya,Menon,21,Female,Bhubaneswar,Odisha,kavya.menon.s202505603@example.in,6153021577,Technical Entrance Test,2025-01-18 16:36:55,Fail
S202505604,Isha,Jain,21,Female,Chandigarh,Chandigarh,isha.jain.s202505604@example.in,9759077484,Technical Entrance Test,2025-01-18 11:28:42,Pass
S202505604,Isha,Jain,21,Female,Chandigarh,Chandigarh,isha.jain.s202505604@example.in,9759077484,IQ Test,2025-03-01 12:25:03,Fail
S202505605,Aishwarya,Shetty,23,Female,Guwahati,Assam,aishwarya.shetty.s202505605@example.in,9387727931,Technical Entrance Test,2025-01-18 11:37:26,Pass
S202505605,Aishwarya,Shetty,23,Female,Guwahati,Assam,aishwarya.shetty.s202505605@example.in,9387727931,IQ Test,2025-03-01 17:00:52,Fail
S202505606,Yash,Shetty,23,Male,Patna,Bihar,yash.shetty.s202505606@example.in,6944363176,Technical Entrance Test,2025-01-18 14:26:16,Fail
S202505607,Kavya,Verma,23,Female,Kochi,Kerala,kavya.verma.s202505607@example.in,7071920503,Technical Entrance Test,2025-01-18 10:06:37,Pass
